Timestamp,Grid ID,nox Prediction mean,no2 Prediction mean,no Prediction mean,o3 Prediction mean,pm10 Prediction mean,pm2.5 Prediction mean,so2 Prediction mean,nox Prediction 0.05,no2 Prediction 0.05,no Prediction 0.05,o3 Prediction 0.05,pm10 Prediction 0.05,pm2.5 Prediction 0.05,so2 Prediction 0.05,nox Prediction 0.5,no2 Prediction 0.5,no Prediction 0.5,o3 Prediction 0.5,pm10 Prediction 0.5,pm2.5 Prediction 0.5,so2 Prediction 0.5,nox Prediction 0.95,no2 Prediction 0.95,no Prediction 0.95,o3 Prediction 0.95,pm10 Prediction 0.95,pm2.5 Prediction 0.95,so2 Prediction 0.95
Month_1-Day_Friday-Hour_9,555762,75.04802502,55.00956184,33.53372092,14.93843346,15.62107298,12.16811224,2.160475348,64.87084593,37.25954305,14.73258316,5.682146511,6.954908687,3.72016004,2.299579641,101.0449491,66.57594386,26.81761589,25.33204221,15.72880232,13.6717557,2.494700204,140.1518892,70.98103711,55.244893,33.75228033,41.17639609,22.49129145,4.378047451
Month_1-Day_Friday-Hour_9,555763,79.00221108,53.22257524,25.05663375,14.74752172,13.90994334,10.07426974,2.046468857,50.58293377,30.37315031,10.54051271,7.652533639,7.032471025,3.200059189,0.820388069,70.84289184,48.80367471,20.92334012,23.83946713,14.1858102,12.97179825,2.0080932,133.9007827,56.25694581,46.57248446,36.95875293,36.00315017,21.39941539,3.580667275
Month_1-Day_Friday-Hour_9,555764,65.57413703,43.69947225,33.45333382,16.22020479,15.05044507,9.530011508,2.045984858,51.5475537,33.73019807,13.49306279,6.649991311,7.412795926,2.749094786,0.8616471,88.47841144,47.9560811,35.64333868,22.60878991,13.43255367,13.2059233,2.123828855,132.3426112,59.59223511,43.69835517,38.08550124,31.73618092,23.08266858,4.896027893
Month_1-Day_Friday-Hour_9,555765,74.57448768,57.66614806,33.79958865,14.16062507,17.23208724,10.18073871,2.183139458,61.07918903,39.97929711,23.37407816,4.764461039,7.880357199,3.107478243,1.090040796,93.12804638,55.75747118,58.02042605,18.8006596,16.66913234,12.08021155,2.181675607,141.145669,79.8742346,67.68376566,29.2578208,35.27657663,21.97237628,3.912368699
Month_1-Day_Friday-Hour_9,555766,72.75513874,53.09106049,17.3710946,14.18028199,14.89393328,9.435040508,2.151166409,68.29149291,31.51184557,12.17279403,6.353551522,7.337219189,3.531350452,0.813751876,78.36685898,48.7284043,29.51239101,28.76676531,15.91920309,12.64153702,2.548480267,134.1213327,70.80179869,46.68554228,36.44311629,26.88745859,22.02162337,4.15963232
Month_1-Day_Friday-Hour_9,555767,154.4664758,75.50830229,37.19259108,9.092572961,19.54709295,14.22449193,3.997775702,104.2082542,53.95207408,22.25069922,3.968178343,6.629746694,5.629673745,0.931465605,113.2785744,74.70993174,36.49317155,10.64302642,19.1017877,14.04964311,2.621085034,269.776794,79.93894128,117.0254763,21.43109883,35.48737107,22.10590883,6.2390973
Month_1-Day_Friday-Hour_9,555768,98.94737565,61.59941877,31.32083806,7.410879043,16.39526166,11.83542766,2.711423271,80.34686117,50.47853195,15.49866325,3.986150977,7.036161867,4.657146267,0.932930986,163.7160485,66.33394364,35.04242389,12.50577282,16.67720101,12.97521265,2.893316236,149.8366993,73.06138699,62.73535331,22.40425046,33.99934769,22.65739045,5.308836439
Month_1-Day_Friday-Hour_9,555769,106.3149236,55.28018087,35.12689805,12.54569695,17.05495196,10.68010652,2.103923678,76.01590239,37.1690315,15.61738295,5.9607425,7.314509965,3.387917488,1.613110333,116.0485142,62.16005452,48.47699095,11.04748267,16.4200839,11.45899358,2.680173471,145.102367,70.96291261,48.9640625,27.48440186,35.16565056,21.16037838,3.343017269
Month_1-Day_Friday-Hour_9,555770,63.02710418,45.50613243,20.75969004,13.72794936,15.34980811,9.52504561,1.849516308,65.30818878,40.655173,9.849538321,7.244272005,7.349147943,3.213290933,1.13241729,90.84103364,59.38036483,19.00102867,21.46667322,13.57851551,10.82203444,1.979092161,140.9697694,67.08548487,50.83919906,34.373474,34.27477289,20.87665828,3.612415123
Month_1-Day_Friday-Hour_9,555771,58.66020636,47.62734679,13.31442844,15.76257106,18.18042467,8.930199719,1.866484883,55.61595093,37.36065898,9.349926454,8.200405533,8.650976717,3.055472795,1.250914207,72.54714319,58.8633025,21.68345114,23.62951328,14.80171812,10.84295598,2.675864457,111.6836344,66.94245893,30.76810131,38.23797383,31.07526481,20.1283844,3.874800855
Month_1-Day_Friday-Hour_9,555772,97.30707323,52.41812494,15.68048413,12.90809555,15.50113007,9.9806365,4.3546127,91.92697678,46.90680577,13.03369537,5.540931791,8.563971551,3.170574842,1.722748668,98.32567143,71.23818828,31.42449658,17.93430502,14.88004902,11.62281265,5.913692711,120.994696,77.04765303,41.24602096,34.21765366,35.4383167,21.10982992,14.54709362
Month_1-Day_Friday-Hour_9,555773,96.96449542,49.18184618,20.39373665,16.21491521,18.60802597,9.650393417,1.727652498,69.33210255,39.29480452,13.97068759,7.009946605,8.451686603,3.478324387,0.918917157,81.26697253,69.50710923,19.17902572,18.96004524,15.22365736,11.44491072,1.72115891,126.4943595,69.30394378,43.01703154,31.09587916,38.33605605,21.09158273,2.796862252
Month_1-Day_Friday-Hour_9,555774,150.4366392,52.80602782,58.50637904,11.5199663,17.0348465,10.09661084,5.279944566,86.53137251,40.77221409,10.09808166,5.586623468,7.904270828,3.107913957,2.01482117,110.0937189,71.85308067,51.80373058,21.23623404,15.99746995,13.95035278,5.357980704,285.8839978,125.7291546,129.3562062,38.85194923,41.88940335,23.4274542,15.25829316
Month_1-Day_Friday-Hour_9,555775,183.8183514,59.31503689,53.43843056,13.97293722,17.6672256,10.09657305,0.712129515,81.33775798,43.65193725,20.41957779,6.246408636,8.804926945,3.790230399,0.564547978,123.4781791,72.13841631,43.74037781,20.79567918,19.125038,10.92937421,2.141470967,210.1779819,87.72167706,75.44571547,33.23661025,38.21484529,21.99198131,3.674768921
Month_1-Day_Friday-Hour_9,555776,113.3034595,51.91892434,35.18592225,13.14258261,16.81093183,11.69813556,2.50182389,54.23659032,43.8181518,9.555522049,7.100155582,8.658189998,4.061087545,1.082922736,107.1338244,65.21421936,24.1456808,19.86100112,16.88646427,15.21637163,2.606174187,153.2362034,87.3686455,46.66817594,33.33507477,39.84214399,22.3752775,4.05586415
Month_1-Day_Friday-Hour_9,555777,96.58616018,50.32424198,15.80896755,18.99196002,15.44250295,11.84402219,1.915459998,65.00725457,33.11345726,10.79926104,7.699364178,6.189501562,3.594481254,1.033645121,111.7422166,65.34791793,28.23467119,23.30070023,12.57640827,10.48368322,1.910186305,144.4908613,66.71556854,59.99926174,42.36073276,40.41191038,22.30913063,2.407660922
Month_1-Day_Friday-Hour_9,555778,85.62182272,59.21177619,25.9056128,15.44731497,16.22059686,9.600038897,1.674442564,76.20762376,41.20417909,13.55809364,7.808479933,7.515649599,3.562107351,0.585848339,111.6028411,60.46734562,18.41231532,16.66057593,15.00280604,9.399909375,2.366274099,178.8389331,74.70483371,60.86969188,34.70188302,34.47031592,20.55369983,2.837487821
Month_1-Day_Friday-Hour_9,555779,96.37361406,60.79903025,17.25582266,17.69229428,16.8772674,9.880841882,0.856301003,70.66322695,35.76335262,13.40502968,7.596994176,7.608905607,3.042885731,0.631940465,100.1109132,64.11552462,29.05224128,22.47796304,16.43116213,9.827206995,1.963065681,125.5374049,73.23612851,50.9901848,40.42157119,38.82524681,21.04223383,3.186636288
Month_1-Day_Friday-Hour_9,555780,111.2474944,70.34103322,29.03634488,13.48587922,16.02263129,10.91600946,1.776992277,106.8787,46.2978585,14.09273965,6.643083312,6.571087796,3.886607856,0.797539189,115.0638049,60.97970503,27.08546085,15.74868262,14.28020261,12.37192782,2.522532482,180.2505803,83.58536937,59.21661857,30.20241018,30.83455179,22.02331951,3.682586175
Month_1-Day_Friday-Hour_9,555781,180.1693917,62.66462603,49.64318267,12.39836374,14.34100778,12.62298813,2.853787039,105.2096897,47.4473422,22.88898859,7.723082933,6.728025108,3.863522154,0.763199598,140.3706898,60.83366641,26.25668704,13.74496598,13.76883078,12.41452675,2.288007293,228.8436459,77.89373848,82.35622719,29.1547251,31.65887517,21.01802063,3.201985275
Month_1-Day_Friday-Hour_9,555782,136.0683895,64.35528583,36.95872049,12.64480328,18.43123433,11.1288583,2.152898755,99.2238714,50.04376166,18.67409191,6.737228173,8.300642762,4.686764214,0.972446832,167.211481,74.6840178,39.71553387,16.15089014,17.64256413,10.94348507,1.9039936,177.0954012,75.87487906,54.28102887,30.74784116,41.82131949,21.33012876,3.265648245
Month_1-Day_Friday-Hour_9,555783,155.3792433,71.57549697,53.97959164,21.60705345,18.35959642,10.25497861,2.117413146,118.3622792,42.98862625,40.80918723,9.750410563,7.492245185,3.268226919,0.573611494,158.0090092,72.25749153,55.36182038,22.42134664,16.63488917,12.02685568,2.331895373,216.4192837,78.8822874,76.84081596,39.07726409,32.11178547,19.93259638,5.739344935
Month_1-Day_Friday-Hour_9,555784,92.5656197,59.70045124,21.60559434,16.08454651,19.40088348,10.17827347,2.569793197,76.09564024,38.77165253,13.4508215,8.424615424,9.176660477,3.117811298,0.705733872,105.9260546,66.46800816,30.52969008,16.08818427,18.60664428,11.08310251,2.367798468,140.8230284,75.29373411,45.21291641,35.60299682,34.39216066,20.02702315,4.745878985
Month_1-Day_Friday-Hour_9,555785,69.25883761,31.73699521,17.86676375,16.86390302,17.6082612,9.889820882,1.414225554,30.12642035,19.8710121,6.39342621,10.21783997,6.75289636,2.903262532,0.936723311,82.32240309,34.6325038,29.59342657,26.01388067,14.29929013,10.94445277,1.610192099,154.5137008,52.96909756,52.41076104,42.88974544,33.36252654,22.62904257,2.403162595
Month_1-Day_Friday-Hour_9,555786,56.98876665,42.06281509,9.322260844,22.06885242,17.00307474,9.363756098,1.508759807,36.10224479,20.3923359,2.613141298,12.78641214,7.555552486,2.714054135,0.840593496,78.64649201,49.35121924,17.54854945,31.77233922,15.26382829,11.10400493,1.469821787,100.5138503,66.05260968,28.51821063,51.39824278,34.12818792,21.59114117,2.482683944
Month_1-Day_Friday-Hour_9,555787,83.40906694,47.77510984,24.03345331,18.56607673,14.86298827,10.14929244,1.50571435,26.09715815,20.29685574,7.653849461,10.78311919,7.587457425,2.79122791,0.795261088,85.66005542,48.08937715,32.1561605,29.06289305,16.90103952,11.51679148,1.522146897,150.664785,66.35891043,43.22107131,48.49458165,37.27233829,21.31209061,2.517832302
Month_1-Day_Friday-Hour_9,555788,81.67909483,49.04803322,28.27634575,18.58319181,15.9228336,10.31281574,1.479664916,30.65298334,24.40818149,7.905685341,11.087406,7.984192896,2.840941731,0.844974947,92.84472047,54.68394172,22.50461555,29.01342705,15.78433512,11.12205769,1.636337463,132.9513207,63.09008653,45.20079002,47.04918278,46.33712201,20.46901421,2.49975887
Month_1-Day_Friday-Hour_9,555789,52.06259795,45.18273142,21.21892311,25.17897979,15.52571266,10.79932632,1.458007598,34.46030228,28.51187024,6.961676646,12.77777455,8.541471255,2.744845524,0.79199758,81.05349061,46.27206125,20.20046779,30.10016,14.515176,12.24843871,1.517605261,120.4370083,57.11766106,40.59754469,49.85503727,36.50387425,22.25957868,2.386454793
Month_1-Day_Friday-Hour_9,555790,75.30089057,41.70516554,25.00832829,23.64912415,15.22454245,10.58888664,1.218850384,34.72311999,25.85833598,8.926681211,12.54322285,8.232060346,3.443204966,0.455157654,103.6590438,51.42617689,26.73572988,29.70762873,17.00812496,9.482593287,1.644805411,129.087486,66.29082009,40.27271262,44.44662974,37.27023594,21.15237744,2.65159263
Month_1-Day_Friday-Hour_9,555791,70.01208022,52.59833947,20.65875342,20.25112816,13.86367823,10.57857775,1.411893723,43.47365303,28.93103425,4.185900219,13.7501735,8.015232912,3.085182569,0.846906182,106.2713623,49.8147214,53.68534087,26.63046933,16.46841342,9.910884428,1.637187183,162.1004411,68.39747987,43.00523939,46.50742064,34.44541347,22.16215182,2.757111927
Month_1-Day_Friday-Hour_9,555792,91.21242327,40.17018474,22.57360663,25.40067954,13.65251535,9.746581596,2.165142223,41.46778594,26.12020897,15.46727819,14.85743362,5.680914504,2.652128945,0.389770048,99.53759132,46.16305395,20.21898926,32.47609734,14.25878976,10.11985692,1.208949427,199.7449977,82.15746409,71.80057777,52.31208869,29.59844822,18.25497639,2.330315309
Month_1-Day_Friday-Hour_9,555793,53.71882942,28.44609809,12.36644559,30.65500387,12.87165294,7.238382092,1.475586192,32.02950727,20.24967884,6.210889028,16.24564335,4.849476396,2.230123996,0.320393922,55.07712535,40.37229307,8.819685513,26.06551558,14.13116158,8.001309872,1.088794525,111.5672727,64.24976654,27.48802406,50.49156558,29.22471544,19.84346811,2.020526857
Month_1-Day_Friday-Hour_9,555794,99.0614263,39.95103719,9.224767685,29.90009926,12.30903874,6.980985979,0.810826657,34.16877024,20.8154565,4.661485899,15.24690664,4.476926506,1.839122344,0.425881441,81.95534147,56.56219009,8.800657105,33.34909941,12.39977546,7.996989663,1.140288412,137.8006157,58.68188034,34.35879169,57.44532083,25.20855344,18.47758002,1.990921391
Month_1-Day_Friday-Hour_9,555795,69.60198342,43.77665767,7.767472505,36.36320204,11.49635117,5.823648421,1.57703209,18.09837361,13.02954832,3.880016498,20.95907058,3.731564024,1.45845055,0.371673244,69.30367321,39.45125015,11.6052334,40.06641843,11.53195577,7.371803504,0.956077135,92.39793341,51.6565219,38.75881462,59.57840306,26.92859536,17.63060823,2.645554992
Month_1-Day_Friday-Hour_9,555796,51.28048629,37.36009595,5.891198669,32.7728192,12.38149375,7.436136393,1.243743848,20.72657987,15.48557219,1.329468384,20.27311406,5.270390382,1.453868305,0.365479798,59.27438719,49.48923042,10.28131595,37.30617572,13.81641575,7.545149313,0.919076585,97.1771337,54.15685825,27.74562608,54.70537156,27.99463895,16.8399127,2.674759067
Month_1-Day_Friday-Hour_9,555797,66.72660583,44.1026214,16.89451141,27.98021444,14.84653818,7.353372781,2.61697153,41.75723569,21.57331224,2.336264293,23.28466691,6.041642364,1.780950009,1.129444123,88.99634522,44.59519357,16.89522329,29.95977339,14.94145471,8.572293106,1.68798208,122.5193195,66.85607355,53.322814,51.63419119,30.50851385,17.72621553,2.21152917
Month_1-Day_Friday-Hour_9,555798,60.51558205,44.23205366,20.01769887,31.53002956,14.39473418,7.994855954,1.025491871,37.68388706,30.76687538,1.380763261,14.39250031,5.832255811,1.668674186,0.361121529,80.95387708,56.78862983,17.82642813,29.78371492,14.01070023,8.8434594,1.176667393,137.3879789,77.67014923,29.77140313,47.15422087,32.4232974,18.30602397,2.53162937
Month_1-Day_Friday-Hour_9,555799,71.36437344,43.10561086,23.33464545,34.015635,14.84445429,7.968733979,1.528192216,40.49164042,29.49997926,5.298978757,21.97993924,5.675668266,1.966550245,1.06164787,59.9281783,42.48466837,14.15841015,33.69567141,14.49548055,8.896208312,1.266861436,127.6930732,82.21262733,40.31464856,49.48310247,29.29965546,18.48641657,1.924742795
Month_1-Day_Friday-Hour_9,555800,67.380864,44.5641821,14.7772043,31.70571672,12.98627136,6.963661123,1.573388521,27.55532062,18.74074634,0.384068577,21.48427052,5.05664603,1.600084377,1.123120589,90.31677046,47.27412589,22.57708274,35.21723639,13.38567431,8.409406017,1.364223852,155.5128767,60.10876962,44.14144066,55.63791401,27.0066738,18.48228108,2.329466875
Month_1-Day_Friday-Hour_9,555835,21.07735405,15.63241893,3.312908836,36.51370159,11.74211875,6.76595699,1.535241562,13.73310744,10.41106403,0.053251674,19.77711526,4.285965416,1.599900972,0.760795786,27.54226419,15.08742088,2.7999571,42.3623087,12.64287909,8.334828233,1.204789604,55.03316957,35.78632579,5.83697181,59.43222974,27.47373782,16.61087932,2.778514424
Month_1-Day_Friday-Hour_9,555983,60.75205427,37.74412149,14.11525839,17.70133973,14.59245486,8.298381863,2.401804549,39.64724321,29.43848784,14.25258056,6.637145867,5.479069431,2.366716137,0.58690969,77.5720069,46.38088078,12.34926953,17.45003947,12.88557414,8.914656626,1.932086489,114.7533502,77.95140109,30.38618551,34.33733245,30.24962638,19.64584066,2.697794574
Month_1-Day_Friday-Hour_9,555984,90.49835629,40.60153778,18.69825647,19.13103323,15.48512488,6.716234523,1.923013725,46.89164115,37.6906978,5.922510116,14.2627182,6.399858655,1.953525701,0.548665508,95.28640702,56.14614798,14.56229901,24.10480578,13.21658489,9.146526406,1.982146102,125.4518526,58.76171595,26.39144159,39.0544092,27.68244853,21.91068233,3.666692024
Month_1-Day_Friday-Hour_9,555985,65.06714721,41.08838525,25.50306753,24.49872169,13.96876909,6.833985396,1.733748445,32.50671706,29.44489572,4.707252244,12.38135404,4.99417293,1.83269399,0.522377453,66.04543591,52.99919267,9.607750417,27.78785614,12.81299571,8.160459169,1.861582592,122.0403707,59.06760019,63.67523531,40.133159,26.52212437,20.48181847,3.798816736
Month_1-Day_Friday-Hour_9,555986,57.64737004,30.45462541,7.702823648,18.07920769,12.63416782,8.465633372,1.47503534,34.81482353,21.36571032,5.589085241,12.83487822,4.564998847,2.048400907,1.062892797,60.53540459,38.64632195,9.569856108,21.62835858,13.00701951,9.91175197,1.759671272,98.27581077,55.22083807,35.76644159,42.37022697,26.1239431,22.48935363,2.404441483
Month_1-Day_Friday-Hour_9,555987,75.15317322,33.44033439,6.719926528,21.90477092,13.45320019,7.772819485,1.406384993,23.75316514,21.33766878,2.372782944,12.46021669,4.586290947,1.966477034,0.858678418,68.57381685,38.74363609,7.064531906,35.21386673,12.98489142,9.059799245,1.261268343,125.7561648,53.37634941,48.78242144,50.57369517,25.68803842,21.86971304,1.849463218
Month_1-Day_Friday-Hour_9,555988,48.0383466,31.47694061,9.604649132,23.16624239,12.74994707,8.714143829,1.583516019,21.67526608,19.03057795,2.73685052,11.68584855,5.09032938,2.479225982,0.905294825,63.54816418,40.12788621,6.859579547,30.83176179,12.94427298,9.951009299,1.420731447,83.04147269,48.19361581,29.61982477,53.20556386,26.25982678,18.92593296,1.868682004
Month_1-Day_Friday-Hour_9,555989,70.62666163,51.21930917,17.70520864,20.80182237,13.79362009,7.670079986,1.73668122,41.27044803,34.93362662,5.772024223,6.733274362,6.701296572,3.28262766,1.530115551,69.6166039,56.59243891,15.01238852,23.79725139,15.8396427,9.051153278,2.070693849,160.2194611,62.21914312,50.68862173,39.31711458,28.49654399,21.31816929,2.326622112
Month_1-Day_Friday-Hour_9,555990,93.97638282,53.36674698,26.79765948,14.59408424,15.76490088,7.635915769,1.778731183,58.96958909,37.1402038,11.59749825,6.671614948,7.720616993,2.30396217,0.867792406,89.83156345,59.09004398,22.52924153,19.56943119,16.37521697,8.340199368,2.634801239,162.3836456,74.78947902,63.81788028,37.98833918,33.29034475,20.13611993,4.137833174
Month_1-Day_Friday-Hour_9,555991,76.44871177,44.82148109,16.48031186,17.96805694,10.21485017,6.038573136,1.854744007,48.76142021,30.94414104,7.68541839,11.10462872,5.591778671,1.72795427,0.60651532,83.9973049,53.67027643,28.53760579,23.27477961,11.49575135,7.398267985,1.544088201,118.0574116,76.94786456,35.994536,38.30770944,24.32047604,20.48171262,3.508032715
Month_1-Day_Friday-Hour_9,555992,62.37749491,37.47768543,17.78244601,22.37775012,10.89170304,6.22667136,1.653819422,34.63868384,18.95715022,9.171697431,10.14297925,4.701326445,1.855462054,0.489847378,62.501264,38.16804275,23.08424343,33.03151481,11.67060058,8.626550084,1.53568212,126.9265919,65.02052067,52.45276383,46.16090931,24.50711881,21.4511848,4.61051868
Month_1-Day_Friday-Hour_9,555993,55.14324098,35.3737999,9.86860794,14.6873493,11.11259002,6.258322669,1.781694394,28.52202877,17.05113851,5.933727215,6.051219972,4.556013493,1.889942163,0.480212246,52.43389551,37.43031515,13.06933783,18.96827415,11.19678707,8.237347002,1.743172331,118.6344714,66.94726101,47.42221954,41.28380414,22.4033497,21.61054182,4.25564119
Month_1-Day_Friday-Hour_9,555994,87.76006209,57.32438372,18.04855371,15.93428848,11.10757074,5.925379258,0.865725241,47.60843,36.44716022,9.180675098,4.412715285,4.286211396,2.009778923,0.414424989,100.268701,67.7146511,17.35547606,16.65838469,11.92809204,7.556481025,1.382974113,170.5070632,89.66111798,68.72373287,30.65315715,21.73878269,19.09208663,3.745903909
Month_1-Day_Friday-Hour_9,555995,87.01825632,52.47748765,13.66474831,10.08913694,11.65707816,8.788020999,1.715565957,53.10471493,38.7431057,13.23042211,4.658560184,5.139342173,2.701570513,1.20879448,94.31708423,52.61999739,13.357157,14.8418344,11.71387287,9.7198882,1.590865395,189.2359635,70.39769749,65.74596219,34.22439859,26.94750257,21.56256921,2.407219545
Month_1-Day_Friday-Hour_9,555996,67.70785245,46.18212384,24.8526409,7.789480601,11.86667067,7.67937099,1.72412029,43.78052729,30.90224875,9.178245948,2.700032484,6.025428341,2.726669437,1.441857627,88.80214685,58.03478236,24.87572183,10.38032441,12.27758105,9.4425455,1.256245579,115.3159634,74.21474454,42.76448653,32.56641651,27.688754,20.85674882,2.300663611
Month_1-Day_Friday-Hour_9,555997,142.9302036,42.71597232,30.219669,10.10341217,13.66306688,9.924623054,1.438718423,54.32243517,34.72843408,4.32528372,3.187767909,7.165979629,3.392292341,0.92468893,120.7223965,56.42037232,55.00312186,10.88189868,14.90327421,11.02521934,1.594821526,224.6646344,89.59654873,69.25506957,35.26884689,32.91889541,23.48003962,2.394730881
Month_1-Day_Friday-Hour_9,555998,84.61415778,52.05988887,16.75217465,18.03075008,13.40332547,9.89797291,1.893154557,49.42501995,32.79285473,1.821669755,5.825163249,7.041085455,2.63107057,0.679861253,101.830029,51.80138204,16.18651117,21.102222,15.50421118,10.3938539,1.784807256,123.4614705,66.38122783,30.67352101,40.11116918,35.04968153,20.8252577,3.52571587
Month_1-Day_Friday-Hour_9,555999,88.45613973,47.01904085,18.2652611,14.43159279,14.43717436,9.047537677,2.018419722,51.90205325,43.48876149,10.41588619,5.059002161,7.168338211,2.461152151,0.789681056,97.42829219,54.31661567,20.928231,18.64308831,15.52308974,10.08239351,2.610106637,134.5239106,67.54992494,38.74142344,35.28911904,37.71389207,20.385827,3.353873116
Month_1-Day_Friday-Hour_9,556000,109.8181783,52.65518169,28.1132847,14.20364301,12.7306388,10.43738076,1.702110972,61.63256328,35.95641998,10.80472763,5.744952758,7.182133148,2.669659746,0.666794487,99.56353536,67.17427449,36.0071274,21.46427827,13.93762726,11.15595946,1.852472456,167.256764,63.82903082,39.05365956,34.05965684,32.40500991,22.48745625,3.558417653
Month_1-Day_Friday-Hour_9,556001,105.8037824,49.76026738,23.55553126,15.10649473,14.3986591,9.630785491,1.272643106,46.15132383,37.33285091,5.902766197,5.135229034,6.971588537,2.954422974,0.476153806,101.3953109,62.43127014,21.7109704,20.4343523,12.5647381,8.577386358,1.85412215,175.3358034,74.08526067,64.70769333,38.8997302,29.32357379,20.49399314,2.440202972
Month_1-Day_Friday-Hour_9,556002,69.32638204,49.90025799,19.18436779,14.44652283,14.26079957,6.930406041,1.730308858,45.90325042,31.26282356,4.295320922,5.53322435,6.033247591,2.350508873,1.411088342,69.42826215,56.25225881,10.67617286,19.35783634,14.71439812,7.867401782,1.649609428,146.5937579,71.80258887,36.22687609,38.28629794,23.9884101,20.23244266,2.571635552
Month_1-Day_Friday-Hour_9,556003,64.72355175,38.33203267,18.7653253,15.66212576,13.08991808,6.357794972,1.817202926,32.42784535,27.51447411,1.450585983,6.112046098,5.917190206,2.063068117,0.713944533,68.235677,47.66478574,12.00802098,24.20222631,11.87755222,8.259543637,2.212127596,98.88882658,61.36450637,48.80535055,41.46845734,27.19683849,18.57865184,3.610405377
Month_1-Day_Friday-Hour_9,556004,130.7312499,65.48722471,47.81419428,13.16145491,17.25848821,8.376128352,1.949201777,55.03950085,29.77298424,13.58335875,6.7795416,6.514547591,3.26162991,0.642470728,122.0361488,67.98308356,49.22626234,21.06343917,15.51244933,9.430567767,3.070689992,150.9580023,77.74445025,72.01466549,30.87827543,31.08049744,20.61720215,3.654898924
Month_1-Day_Friday-Hour_9,556005,73.03500359,39.31682505,14.6686137,15.19884677,17.23680971,8.242950678,1.901569639,29.15068496,24.44813354,5.706242746,4.966814902,4.974870095,3.084832071,1.111744798,54.59953299,45.0789404,10.63876896,21.17911294,14.86488169,9.445969809,1.451967187,110.7816888,72.51637477,27.44679103,38.41864305,27.3317292,18.9104466,2.328059495
Month_1-Day_Friday-Hour_9,556006,55.01614463,40.78564511,22.87926005,25.39296982,13.05883588,8.587650446,1.670158746,28.30310784,25.36671627,3.607845397,10.58045022,6.556424616,2.416448549,0.839800747,70.1507367,40.37243502,14.18954075,25.82074079,12.47623005,10.55988448,1.294678606,124.9532396,64.10730193,40.89814335,52.02470101,26.96948749,18.12778154,2.256011001
Month_1-Day_Friday-Hour_9,556007,87.13360116,51.79058209,34.58834521,15.19047867,15.30038082,10.53168648,3.487640384,58.18047233,30.05056621,8.150542622,7.493465807,7.619219567,3.592513272,0.955482509,106.8011758,66.66953662,27.53716105,19.33443033,15.45214088,10.67301001,4.852679171,261.9833896,83.73915647,79.28776352,41.48145145,33.84886547,19.93821235,13.2536567
Month_1-Day_Friday-Hour_9,556008,87.60575747,45.18499944,12.34956495,24.84824013,14.53915004,9.326020955,1.338159497,30.21538752,28.11895982,6.268326482,10.45401496,7.335149827,2.789670127,0.794564709,76.9205679,57.92740677,28.22128703,25.86589014,14.60289059,8.602409104,1.644941568,102.1239467,60.28062446,32.5674817,44.48585831,25.33247909,18.0919774,2.06231494
Month_1-Day_Friday-Hour_9,556009,66.33695327,41.70603877,18.26640114,20.62948969,13.85233079,7.339266322,1.526219303,39.11795641,23.11612952,10.40849407,9.532316766,6.211922828,2.269317135,0.89658544,86.46441769,59.32687671,23.77528012,19.7821177,13.21281726,8.209896922,1.692806335,106.3418292,55.04048347,45.51789582,44.97574368,25.21581473,17.47800589,2.208790671
Month_1-Day_Friday-Hour_9,556010,71.86422478,38.19170688,15.45545499,17.02852117,11.93367092,7.250516584,1.470279889,43.58513925,26.0496346,3.214295544,8.432185233,4.75632739,1.43450057,1.162613868,109.9639628,60.97618421,11.96708644,22.57020939,12.15099468,7.64831389,1.946798298,112.3213484,55.10288227,58.50360526,46.91026217,24.77033895,16.53793686,1.803976863
Month_1-Day_Friday-Hour_9,556011,81.69958742,48.51433987,19.8307126,22.59215416,15.6365359,7.302432837,1.601301783,48.44813128,30.87747714,6.867139045,9.227861924,6.077726767,2.667649367,1.054440322,126.6396048,52.51191058,20.18223164,13.92311562,12.68013006,9.058071634,1.423673873,145.2159146,56.9991599,37.05170654,43.75708341,26.49467082,17.56310574,1.995189443
Month_1-Day_Friday-Hour_9,556012,80.87531429,50.35713473,18.18292573,19.3010467,14.93612529,9.453851707,1.50588826,45.83085264,31.33912992,5.703121569,9.57567459,6.170673112,3.062529071,1.067684896,100.6399858,58.10027964,17.82855829,21.64153648,14.30181522,9.65367673,2.354025328,125.9333365,60.35900497,47.29320723,44.44910813,26.15365287,18.11170297,2.667257767
Month_1-Day_Friday-Hour_9,556013,77.81442023,52.13646827,15.59144141,23.72173698,14.04607152,10.57099853,1.299236325,39.05311854,29.25030381,6.910114031,11.93253031,5.769380648,2.989398025,0.811604009,88.21388069,57.18877979,17.70083585,33.2454956,14.0664044,9.976818239,1.386078905,162.7672187,61.38301476,70.47746665,49.85338429,31.17448304,18.57325826,2.464329223
Month_1-Day_Friday-Hour_9,556014,72.49358715,54.28043348,20.58701544,22.94353852,14.67052539,10.77793501,1.388346639,51.54987179,26.18778563,8.492907346,13.76632359,6.460768908,2.826908944,0.788540976,85.34148807,59.95088252,25.87013374,31.03426715,14.27002918,9.623363147,1.445409337,167.4101712,57.63459783,101.5124776,48.55679227,31.86494128,18.42460712,2.379935415
